瘤痢,瘤痢疙,老矫,碍荐樊(mm)
192,柳林,2018-04-05 10:00,.2
192,柳林,2018-04-05 11:00,0
192,柳林,2018-04-05 12:00,0
192,柳林,2018-04-05 16:00,0
192,柳林,2018-04-05 19:00,0
192,柳林,2018-04-05 20:00,0
192,柳林,2018-04-05 21:00,.2
192,柳林,2018-04-05 22:00,0
192,柳林,2018-04-05 23:00,.6
192,柳林,2018-04-06 00:00,1.2
192,柳林,2018-04-06 01:00,.9
192,柳林,2018-04-06 02:00,.8
192,柳林,2018-04-06 03:00,1
192,柳林,2018-04-06 04:00,3.1
192,柳林,2018-04-06 05:00,2.3
192,柳林,2018-04-06 06:00,4.5
192,柳林,2018-04-06 07:00,3
192,柳林,2018-04-06 08:00,1.4
192,柳林,2018-04-06 09:00,0
192,柳林,2018-04-06 10:00,.1
192,柳林,2018-04-08 02:00,0
192,柳林,2018-04-08 04:00,0
192,柳林,2018-04-11 01:00,0
192,柳林,2018-04-11 02:00,0
192,柳林,2018-04-11 03:00,0
192,柳林,2018-04-11 04:00,.1
192,柳林,2018-04-11 05:00,.1
192,柳林,2018-04-13 22:00,0
192,柳林,2018-04-13 23:00,0
192,柳林,2018-04-14 03:00,0
192,柳林,2018-04-14 04:00,.2
192,柳林,2018-04-14 05:00,0
192,柳林,2018-04-14 06:00,.7
192,柳林,2018-04-14 07:00,2.8
192,柳林,2018-04-14 08:00,1.8
192,柳林,2018-04-14 09:00,7.3
192,柳林,2018-04-14 10:00,6.2
192,柳林,2018-04-14 11:00,7.4
192,柳林,2018-04-14 12:00,3.3
192,柳林,2018-04-14 13:00,3.1
192,柳林,2018-04-14 14:00,1.5
192,柳林,2018-04-14 15:00,.4
192,柳林,2018-04-14 16:00,.1
192,柳林,2018-04-22 09:00,0
192,柳林,2018-04-22 10:00,.4
192,柳林,2018-04-22 11:00,0
192,柳林,2018-04-22 18:00,0
192,柳林,2018-04-22 20:00,0
192,柳林,2018-04-22 21:00,0
192,柳林,2018-04-22 22:00,0
192,柳林,2018-04-22 23:00,0
192,柳林,2018-04-23 00:00,0
192,柳林,2018-04-23 02:00,.3
192,柳林,2018-04-23 03:00,0
192,柳林,2018-04-23 04:00,1.4
192,柳林,2018-04-23 05:00,.3
192,柳林,2018-04-23 06:00,.7
192,柳林,2018-04-23 07:00,.4
192,柳林,2018-04-23 08:00,.5
192,柳林,2018-04-23 09:00,5.9
192,柳林,2018-04-23 10:00,3.6
192,柳林,2018-04-23 11:00,3.3
192,柳林,2018-04-23 12:00,4.2
192,柳林,2018-04-23 13:00,3.1
192,柳林,2018-04-23 14:00,1.4
192,柳林,2018-04-23 15:00,3.4
192,柳林,2018-04-23 16:00,2.3
192,柳林,2018-04-23 17:00,4.6
192,柳林,2018-04-23 18:00,3.1
192,柳林,2018-04-23 19:00,3.5
192,柳林,2018-04-23 20:00,.3
192,柳林,2018-04-23 21:00,1.1
192,柳林,2018-04-23 22:00,1.1
192,柳林,2018-04-23 23:00,.9
192,柳林,2018-04-24 00:00,.4
192,柳林,2018-04-24 01:00,.2
192,柳林,2018-04-24 02:00,1.8
192,柳林,2018-04-24 03:00,.5
192,柳林,2018-04-24 04:00,1.2
192,柳林,2018-04-24 05:00,1.7
192,柳林,2018-04-24 06:00,1.8
192,柳林,2018-04-24 07:00,.8
192,柳林,2018-04-24 08:00,.8
192,柳林,2018-04-24 09:00,.1
192,柳林,2018-05-01 23:00,0
192,柳林,2018-05-02 00:00,.2
192,柳林,2018-05-02 01:00,.4
192,柳林,2018-05-02 02:00,.1
192,柳林,2018-05-02 03:00,.8
192,柳林,2018-05-02 04:00,.4
192,柳林,2018-05-02 05:00,.6
192,柳林,2018-05-02 06:00,.5
192,柳林,2018-05-02 07:00,.2
192,柳林,2018-05-02 08:00,.1
192,柳林,2018-05-02 09:00,.1
192,柳林,2018-05-02 10:00,0
192,柳林,2018-05-02 11:00,0
192,柳林,2018-05-06 02:00,0
192,柳林,2018-05-06 03:00,0
192,柳林,2018-05-06 04:00,0
192,柳林,2018-05-06 05:00,0
192,柳林,2018-05-06 06:00,.7
192,柳林,2018-05-06 07:00,1.8
192,柳林,2018-05-06 08:00,2.3
192,柳林,2018-05-06 09:00,1.6
192,柳林,2018-05-06 10:00,2.1
192,柳林,2018-05-06 11:00,1.8
192,柳林,2018-05-06 12:00,1.7
192,柳林,2018-05-06 13:00,1.9
192,柳林,2018-05-06 14:00,.6
192,柳林,2018-05-06 15:00,1.4
192,柳林,2018-05-06 16:00,.2
192,柳林,2018-05-06 17:00,.1
192,柳林,2018-05-06 18:00,0
192,柳林,2018-05-07 02:00,.1
192,柳林,2018-05-07 03:00,.3
192,柳林,2018-05-07 04:00,.4
192,柳林,2018-05-07 05:00,4.7
192,柳林,2018-05-07 06:00,4.4
192,柳林,2018-05-07 07:00,5.3
192,柳林,2018-05-07 08:00,1.4
192,柳林,2018-05-07 09:00,3.8
192,柳林,2018-05-07 10:00,3.3
192,柳林,2018-05-07 11:00,.2
192,柳林,2018-05-07 13:00,.1
192,柳林,2018-05-07 14:00,.4
192,柳林,2018-05-07 15:00,0
192,柳林,2018-05-12 14:00,0
192,柳林,2018-05-12 15:00,.8
192,柳林,2018-05-12 16:00,.2
192,柳林,2018-05-12 17:00,.3
192,柳林,2018-05-12 18:00,.2
192,柳林,2018-05-12 19:00,.1
192,柳林,2018-05-12 20:00,.4
192,柳林,2018-05-12 21:00,.1
192,柳林,2018-05-12 22:00,.4
192,柳林,2018-05-12 23:00,2.9
192,柳林,2018-05-13 00:00,1.7
192,柳林,2018-05-13 01:00,3.4
192,柳林,2018-05-13 02:00,2.9
192,柳林,2018-05-13 03:00,.4
192,柳林,2018-05-13 04:00,.8
192,柳林,2018-05-13 05:00,.3
192,柳林,2018-05-13 06:00,.1
192,柳林,2018-05-13 07:00,0
192,柳林,2018-05-16 00:00,.3
192,柳林,2018-05-16 01:00,0
192,柳林,2018-05-16 02:00,0
192,柳林,2018-05-16 03:00,0
192,柳林,2018-05-16 06:00,.7
192,柳林,2018-05-16 07:00,1.1
192,柳林,2018-05-16 08:00,0
192,柳林,2018-05-16 09:00,0
192,柳林,2018-05-16 10:00,0
192,柳林,2018-05-16 14:00,0
192,柳林,2018-05-16 15:00,.2
192,柳林,2018-05-16 16:00,.1
192,柳林,2018-05-16 17:00,.3
192,柳林,2018-05-16 18:00,.1
192,柳林,2018-05-16 22:00,.2
192,柳林,2018-05-16 23:00,.4
192,柳林,2018-05-17 00:00,.2
192,柳林,2018-05-17 01:00,.1
192,柳林,2018-05-17 02:00,.3
192,柳林,2018-05-17 03:00,.2
192,柳林,2018-05-17 04:00,.1
192,柳林,2018-05-17 05:00,0
192,柳林,2018-05-17 13:00,0
192,柳林,2018-05-17 18:00,0
192,柳林,2018-05-17 19:00,0
192,柳林,2018-05-17 20:00,.3
192,柳林,2018-05-17 21:00,.3
192,柳林,2018-05-17 22:00,.3
192,柳林,2018-05-17 23:00,.1
192,柳林,2018-05-18 00:00,.1
192,柳林,2018-05-18 01:00,.3
192,柳林,2018-05-18 02:00,.1
192,柳林,2018-05-18 03:00,.1
192,柳林,2018-05-18 04:00,.3
192,柳林,2018-05-18 05:00,.1
192,柳林,2018-05-18 18:00,0
192,柳林,2018-05-18 23:00,.2
192,柳林,2018-05-19 00:00,.3
192,柳林,2018-05-19 01:00,.2
192,柳林,2018-05-19 02:00,.3
192,柳林,2018-05-19 03:00,0
192,柳林,2018-05-19 04:00,0
192,柳林,2018-05-22 20:00,0
192,柳林,2018-05-22 21:00,.1
192,柳林,2018-05-22 22:00,1.5
192,柳林,2018-05-22 23:00,3
192,柳林,2018-05-23 00:00,3.2
192,柳林,2018-05-23 01:00,2.8
192,柳林,2018-05-23 02:00,4.5
192,柳林,2018-05-23 03:00,3.5
192,柳林,2018-05-23 04:00,2.1
192,柳林,2018-05-23 05:00,1.8
192,柳林,2018-05-23 06:00,1.7
192,柳林,2018-05-23 07:00,1
192,柳林,2018-05-23 08:00,0
192,柳林,2018-05-28 11:00,0
192,柳林,2018-05-28 12:00,.5
192,柳林,2018-05-28 13:00,0
192,柳林,2018-05-28 14:00,0
192,柳林,2018-05-28 15:00,.8
192,柳林,2018-05-28 16:00,.7
192,柳林,2018-05-28 17:00,.1
192,柳林,2018-05-28 18:00,0
192,柳林,2018-05-28 19:00,0
192,柳林,2018-05-28 20:00,.7
192,柳林,2018-05-28 21:00,0
192,柳林,2018-05-29 01:00,0
192,柳林,2018-06-05 02:00,0
192,柳林,2018-06-05 03:00,0
192,柳林,2018-06-05 04:00,.1
192,柳林,2018-06-05 05:00,.4
192,柳林,2018-06-05 06:00,0
192,柳林,2018-06-05 07:00,0
192,柳林,2018-06-05 08:00,.6
192,柳林,2018-06-05 09:00,.4
192,柳林,2018-06-05 10:00,0
192,柳林,2018-06-05 11:00,0
192,柳林,2018-06-05 12:00,0
192,柳林,2018-06-05 13:00,0
192,柳林,2018-06-05 14:00,0
192,柳林,2018-06-09 23:00,0
192,柳林,2018-06-10 00:00,0
192,柳林,2018-06-10 01:00,0
192,柳林,2018-06-10 02:00,0
192,柳林,2018-06-10 06:00,.3
192,柳林,2018-06-10 07:00,.9
192,柳林,2018-06-10 08:00,.1
192,柳林,2018-06-10 09:00,0
192,柳林,2018-06-10 11:00,0
192,柳林,2018-06-10 12:00,0
192,柳林,2018-06-10 14:00,0
192,柳林,2018-06-10 22:00,0
192,柳林,2018-06-10 23:00,.1
192,柳林,2018-06-11 03:00,2.1
192,柳林,2018-06-11 04:00,10.3
192,柳林,2018-06-11 05:00,5.8
192,柳林,2018-06-11 06:00,4.5
192,柳林,2018-06-11 07:00,3.8
192,柳林,2018-06-11 08:00,.1
192,柳林,2018-06-11 09:00,.4
192,柳林,2018-06-11 10:00,0
192,柳林,2018-06-11 20:00,.7
192,柳林,2018-06-11 21:00,3.3
192,柳林,2018-06-11 22:00,.4
192,柳林,2018-06-11 23:00,.9
192,柳林,2018-06-12 00:00,0
192,柳林,2018-06-12 01:00,0
192,柳林,2018-06-12 03:00,.1
192,柳林,2018-06-12 04:00,.7
192,柳林,2018-06-12 05:00,13.4
192,柳林,2018-06-12 06:00,3.7
192,柳林,2018-06-12 07:00,0
192,柳林,2018-06-12 08:00,.2
192,柳林,2018-06-12 09:00,1.1
192,柳林,2018-06-12 10:00,.2
192,柳林,2018-06-19 09:00,0
192,柳林,2018-06-19 12:00,0
192,柳林,2018-06-19 13:00,0
192,柳林,2018-06-19 15:00,0
192,柳林,2018-06-19 17:00,.2
192,柳林,2018-06-19 18:00,.1
192,柳林,2018-06-19 19:00,.7
192,柳林,2018-06-19 20:00,.6
192,柳林,2018-06-19 21:00,1.5
192,柳林,2018-06-19 22:00,2.3
192,柳林,2018-06-19 23:00,2.3
192,柳林,2018-06-20 00:00,.7
192,柳林,2018-06-20 01:00,0
192,柳林,2018-06-23 07:00,0
192,柳林,2018-06-23 08:00,0
192,柳林,2018-06-26 05:00,0
192,柳林,2018-06-26 07:00,0
192,柳林,2018-06-26 08:00,.1
192,柳林,2018-06-26 09:00,.2
192,柳林,2018-06-26 10:00,0
192,柳林,2018-06-26 11:00,0
192,柳林,2018-06-26 12:00,0
192,柳林,2018-06-26 17:00,0
192,柳林,2018-06-26 18:00,0
192,柳林,2018-06-27 05:00,0
192,柳林,2018-06-27 06:00,.9
192,柳林,2018-06-27 07:00,7.9
192,柳林,2018-06-27 08:00,2
192,柳林,2018-06-27 09:00,.3
192,柳林,2018-06-27 10:00,.1
192,柳林,2018-06-27 11:00,.7
192,柳林,2018-06-27 12:00,.1
192,柳林,2018-06-28 03:00,.2
192,柳林,2018-06-28 04:00,8.6
192,柳林,2018-06-28 05:00,13.3
192,柳林,2018-06-28 06:00,15.1
192,柳林,2018-06-28 07:00,11.7
192,柳林,2018-06-28 08:00,5.5
192,柳林,2018-06-28 09:00,10.6
192,柳林,2018-06-28 10:00,12.1
192,柳林,2018-06-28 11:00,1.8
192,柳林,2018-06-28 12:00,7
192,柳林,2018-06-28 13:00,4
192,柳林,2018-06-28 14:00,1.7
192,柳林,2018-06-28 15:00,.3
192,柳林,2018-06-28 21:00,0
192,柳林,2018-06-28 22:00,0
192,柳林,2018-06-29 23:00,2.8
192,柳林,2018-06-30 00:00,.1
192,柳林,2018-06-30 08:00,.7
192,柳林,2018-06-30 09:00,2.1
192,柳林,2018-06-30 10:00,1.3
192,柳林,2018-06-30 11:00,1.7
192,柳林,2018-06-30 12:00,2.5
192,柳林,2018-06-30 13:00,3.4
192,柳林,2018-06-30 14:00,6.6
192,柳林,2018-06-30 15:00,1.8
192,柳林,2018-06-30 16:00,6.9
192,柳林,2018-06-30 17:00,1.8
192,柳林,2018-06-30 18:00,1
192,柳林,2018-06-30 19:00,.8
192,柳林,2018-06-30 20:00,.6
192,柳林,2018-06-30 21:00,.3
192,柳林,2018-06-30 22:00,1.9
192,柳林,2018-06-30 23:00,.6
192,柳林,2018-07-01 00:00,3.6
192,柳林,2018-07-01 01:00,7.2
192,柳林,2018-07-01 02:00,11.1
192,柳林,2018-07-01 03:00,6.7
192,柳林,2018-07-01 04:00,8.2
192,柳林,2018-07-01 05:00,10.7
192,柳林,2018-07-01 06:00,6
192,柳林,2018-07-01 07:00,1
192,柳林,2018-07-01 08:00,2.1
192,柳林,2018-07-01 09:00,.1
192,柳林,2018-07-01 11:00,0
192,柳林,2018-07-01 21:00,0
192,柳林,2018-07-01 22:00,0
192,柳林,2018-07-01 23:00,.3
192,柳林,2018-07-02 00:00,.1
192,柳林,2018-07-02 01:00,0
192,柳林,2018-07-02 02:00,0
192,柳林,2018-07-02 03:00,9.7
192,柳林,2018-07-02 04:00,6.3
192,柳林,2018-07-02 05:00,.5
192,柳林,2018-07-02 06:00,10.1
192,柳林,2018-07-02 09:00,7.4
192,柳林,2018-07-02 10:00,0
192,柳林,2018-07-02 12:00,0
192,柳林,2018-07-02 14:00,0
192,柳林,2018-07-02 20:00,.9
192,柳林,2018-07-02 21:00,.4
192,柳林,2018-07-02 22:00,.1
192,柳林,2018-07-03 01:00,.1
192,柳林,2018-07-03 06:00,.2
192,柳林,2018-07-03 07:00,.7
192,柳林,2018-07-03 08:00,0
192,柳林,2018-07-03 09:00,0
192,柳林,2018-07-03 10:00,.7
192,柳林,2018-07-03 11:00,.6
192,柳林,2018-07-03 12:00,.4
192,柳林,2018-07-03 13:00,1.4
192,柳林,2018-07-03 14:00,1.7
192,柳林,2018-07-03 15:00,.8
192,柳林,2018-07-03 16:00,4
192,柳林,2018-07-03 17:00,2
192,柳林,2018-07-03 18:00,1.6
192,柳林,2018-07-03 19:00,.2
192,柳林,2018-07-05 00:00,0
192,柳林,2018-07-05 03:00,0
192,柳林,2018-07-05 05:00,.2
192,柳林,2018-07-05 06:00,1
192,柳林,2018-07-05 07:00,9.4
192,柳林,2018-07-05 08:00,29.5
192,柳林,2018-07-05 09:00,8
192,柳林,2018-07-05 10:00,19.7
192,柳林,2018-07-05 11:00,3.2
192,柳林,2018-07-05 12:00,9.4
192,柳林,2018-07-05 13:00,.9
192,柳林,2018-07-05 14:00,0
192,柳林,2018-07-05 19:00,.6
192,柳林,2018-07-05 20:00,0
192,柳林,2018-07-06 00:00,0
192,柳林,2018-07-06 03:00,0
192,柳林,2018-07-06 04:00,.4
192,柳林,2018-07-06 05:00,0
192,柳林,2018-07-06 09:00,.8
192,柳林,2018-07-06 10:00,.6
192,柳林,2018-07-06 11:00,1.7
192,柳林,2018-07-06 12:00,.7
192,柳林,2018-07-06 13:00,.1
192,柳林,2018-07-06 16:00,.5
192,柳林,2018-07-06 17:00,.1
192,柳林,2018-07-06 18:00,0
192,柳林,2018-07-09 08:00,.5
192,柳林,2018-07-09 09:00,.2
192,柳林,2018-07-09 10:00,1.5
192,柳林,2018-07-09 11:00,.2
192,柳林,2018-07-09 12:00,.2
192,柳林,2018-07-09 13:00,5.8
192,柳林,2018-07-09 14:00,2
192,柳林,2018-07-09 15:00,6
192,柳林,2018-07-09 16:00,5
192,柳林,2018-07-09 17:00,.3
192,柳林,2018-07-09 18:00,.2
192,柳林,2018-07-09 19:00,.9
192,柳林,2018-07-09 20:00,.6
192,柳林,2018-07-09 21:00,0
192,柳林,2018-07-09 22:00,0
192,柳林,2018-07-27 20:00,.4
192,柳林,2018-07-27 21:00,0
192,柳林,2018-07-27 22:00,0
192,柳林,2018-07-30 17:00,4.9
192,柳林,2018-07-30 18:00,0
192,柳林,2018-07-30 19:00,0
192,柳林,2018-08-06 20:00,0
192,柳林,2018-08-07 09:00,.1
192,柳林,2018-08-08 17:00,3.5
192,柳林,2018-08-08 18:00,0
192,柳林,2018-08-08 20:00,0
192,柳林,2018-08-10 00:00,0
192,柳林,2018-08-10 15:00,0
192,柳林,2018-08-10 16:00,.5
192,柳林,2018-08-10 17:00,.4
192,柳林,2018-08-10 18:00,.1
192,柳林,2018-08-10 20:00,.6
192,柳林,2018-08-10 21:00,0
192,柳林,2018-08-11 19:00,0
192,柳林,2018-08-12 05:00,0
192,柳林,2018-08-12 06:00,.1
192,柳林,2018-08-12 07:00,0
192,柳林,2018-08-12 08:00,0
192,柳林,2018-08-15 16:00,0
192,柳林,2018-08-15 17:00,.1
192,柳林,2018-08-16 01:00,2.8
192,柳林,2018-08-16 02:00,20
192,柳林,2018-08-16 03:00,2.5
192,柳林,2018-08-16 04:00,2.9
192,柳林,2018-08-16 05:00,.4
192,柳林,2018-08-16 14:00,1
192,柳林,2018-08-16 15:00,.1
192,柳林,2018-08-16 16:00,0
192,柳林,2018-08-16 20:00,0
192,柳林,2018-08-23 02:00,0
192,柳林,2018-08-23 05:00,0
192,柳林,2018-08-23 06:00,2.1
192,柳林,2018-08-23 07:00,2.5
192,柳林,2018-08-23 08:00,2.2
192,柳林,2018-08-23 09:00,.5
192,柳林,2018-08-23 10:00,.2
192,柳林,2018-08-23 11:00,.1
192,柳林,2018-08-23 12:00,1.3
192,柳林,2018-08-23 14:00,0
192,柳林,2018-08-23 15:00,.4
192,柳林,2018-08-23 16:00,0
192,柳林,2018-08-23 17:00,.3
192,柳林,2018-08-23 18:00,1.6
192,柳林,2018-08-23 19:00,0
192,柳林,2018-08-23 21:00,0
192,柳林,2018-08-23 22:00,3.3
192,柳林,2018-08-23 23:00,1.4
192,柳林,2018-08-24 00:00,1.8
192,柳林,2018-08-24 01:00,3.5
192,柳林,2018-08-24 02:00,1.1
192,柳林,2018-08-24 03:00,.3
192,柳林,2018-08-24 04:00,.5
192,柳林,2018-08-25 11:00,0
192,柳林,2018-08-25 12:00,0
192,柳林,2018-08-25 13:00,0
192,柳林,2018-08-25 14:00,0
192,柳林,2018-08-25 15:00,0
192,柳林,2018-08-25 22:00,.3
192,柳林,2018-08-25 23:00,0
192,柳林,2018-08-26 00:00,0
192,柳林,2018-08-26 02:00,4.7
192,柳林,2018-08-26 03:00,.4
192,柳林,2018-08-26 04:00,0
192,柳林,2018-08-26 05:00,14
192,柳林,2018-08-26 06:00,5.4
192,柳林,2018-08-26 07:00,19.2
192,柳林,2018-08-26 08:00,5.5
192,柳林,2018-08-26 09:00,.8
192,柳林,2018-08-26 10:00,1.2
192,柳林,2018-08-26 11:00,1
192,柳林,2018-08-26 12:00,6.2
192,柳林,2018-08-26 13:00,.1
192,柳林,2018-08-26 14:00,1.5
192,柳林,2018-08-26 15:00,.1
192,柳林,2018-08-26 16:00,.7
192,柳林,2018-08-26 17:00,0
192,柳林,2018-08-26 18:00,.4
192,柳林,2018-08-26 19:00,.9
192,柳林,2018-08-26 20:00,2.1
192,柳林,2018-08-26 21:00,.9
192,柳林,2018-08-26 22:00,1
192,柳林,2018-08-26 23:00,4.3
192,柳林,2018-08-27 00:00,.1
192,柳林,2018-08-27 08:00,.5
192,柳林,2018-08-27 09:00,.4
192,柳林,2018-08-27 10:00,15.9
192,柳林,2018-08-27 11:00,6.2
192,柳林,2018-08-27 12:00,6.4
192,柳林,2018-08-27 13:00,0
192,柳林,2018-08-27 14:00,3.5
192,柳林,2018-08-27 15:00,.3
192,柳林,2018-08-27 16:00,7.2
192,柳林,2018-08-27 17:00,2.7
192,柳林,2018-08-27 18:00,2.5
192,柳林,2018-08-27 19:00,.3
192,柳林,2018-08-27 20:00,.1
192,柳林,2018-08-28 01:00,.1
192,柳林,2018-08-28 05:00,0
192,柳林,2018-08-29 23:00,0
192,柳林,2018-08-30 01:00,0
192,柳林,2018-08-30 03:00,.2
192,柳林,2018-08-30 04:00,0
192,柳林,2018-08-30 15:00,0
192,柳林,2018-08-30 18:00,.1
192,柳林,2018-08-30 19:00,4.9
192,柳林,2018-08-30 20:00,.8
192,柳林,2018-08-31 04:00,1.1
192,柳林,2018-08-31 05:00,0
192,柳林,2018-08-31 07:00,.2
192,柳林,2018-08-31 09:00,1.1
192,柳林,2018-08-31 10:00,.1
192,柳林,2018-08-31 11:00,10.2
192,柳林,2018-08-31 12:00,2
192,柳林,2018-08-31 13:00,3.7
192,柳林,2018-08-31 14:00,1.1
192,柳林,2018-08-31 21:00,.1
192,柳林,2018-08-31 22:00,6.6
192,柳林,2018-08-31 23:00,1
192,柳林,2018-09-01 00:00,4.4
192,柳林,2018-09-01 01:00,.7
192,柳林,2018-09-01 02:00,6
192,柳林,2018-09-01 03:00,4.1
192,柳林,2018-09-01 04:00,5.2
192,柳林,2018-09-01 05:00,0
192,柳林,2018-09-01 06:00,.1
192,柳林,2018-09-01 07:00,1.9
192,柳林,2018-09-01 08:00,6.4
192,柳林,2018-09-01 09:00,0
192,柳林,2018-09-01 10:00,.7
192,柳林,2018-09-01 11:00,.5
192,柳林,2018-09-01 12:00,0
192,柳林,2018-09-02 14:00,0
192,柳林,2018-09-02 17:00,.3
192,柳林,2018-09-02 18:00,0
192,柳林,2018-09-02 19:00,1.4
192,柳林,2018-09-02 20:00,.2
192,柳林,2018-09-02 21:00,.9
192,柳林,2018-09-02 22:00,3.1
192,柳林,2018-09-02 23:00,4.7
192,柳林,2018-09-03 00:00,1
192,柳林,2018-09-03 01:00,1.4
192,柳林,2018-09-03 02:00,2.2
192,柳林,2018-09-03 03:00,4.1
192,柳林,2018-09-03 04:00,.3
192,柳林,2018-09-03 05:00,.3
192,柳林,2018-09-03 06:00,0
192,柳林,2018-09-03 07:00,0
192,柳林,2018-09-03 10:00,0
192,柳林,2018-09-03 11:00,1.6
192,柳林,2018-09-03 12:00,28.1
192,柳林,2018-09-03 13:00,13.7
192,柳林,2018-09-03 14:00,3
192,柳林,2018-09-03 15:00,2.7
192,柳林,2018-09-03 16:00,.4
192,柳林,2018-09-03 17:00,.2
192,柳林,2018-09-03 18:00,.1
192,柳林,2018-09-04 03:00,.3
192,柳林,2018-09-04 04:00,2.4
192,柳林,2018-09-04 05:00,16.2
192,柳林,2018-09-04 06:00,13.6
192,柳林,2018-09-04 07:00,.6
192,柳林,2018-09-04 08:00,.2
192,柳林,2018-09-04 10:00,0
192,柳林,2018-09-07 05:00,0
192,柳林,2018-09-07 06:00,.7
192,柳林,2018-09-07 07:00,.4
192,柳林,2018-09-07 08:00,2
192,柳林,2018-09-07 09:00,.6
192,柳林,2018-09-12 19:00,0
192,柳林,2018-09-12 20:00,0
192,柳林,2018-09-13 10:00,.2
192,柳林,2018-09-13 11:00,4.2
192,柳林,2018-09-13 12:00,3.1
192,柳林,2018-09-13 13:00,.9
192,柳林,2018-09-13 14:00,0
192,柳林,2018-09-13 16:00,.1
192,柳林,2018-09-13 17:00,.2
192,柳林,2018-09-13 18:00,.2
192,柳林,2018-09-13 19:00,.3
192,柳林,2018-09-13 20:00,.2
192,柳林,2018-09-13 21:00,0
192,柳林,2018-09-13 23:00,.2
192,柳林,2018-09-14 00:00,.6
192,柳林,2018-09-14 01:00,1
192,柳林,2018-09-14 02:00,1
192,柳林,2018-09-14 03:00,0
192,柳林,2018-09-14 04:00,4.9
192,柳林,2018-09-14 05:00,2.5
192,柳林,2018-09-14 06:00,1.1
192,柳林,2018-09-14 07:00,3.1
192,柳林,2018-09-14 08:00,4.2
192,柳林,2018-09-14 09:00,3.9
192,柳林,2018-09-14 10:00,.7
192,柳林,2018-09-14 11:00,1.8
